,Text,text_modified
140,"A garbage. They are bent on destroying all the good in the world. First it was Star Wars, then came Marvel, and now it's Dragon Ball's turn. A great shame... A star is a good score. He deserves a zero. Bad design. Bad animation. Bad script. And characters taken from a shabby fan art. An insult to Dragon Ball lovers but a good movie for the absurd new society they are creating. The only good thing about the film is the flashbacks.of the classic sagasA garbage. They are bent on destroying all the good in the world. First it was Star Wars, then came Marvel, and now it's Dragon Ball's turn. A great shame... A star is a good score. He deserves a zero. Bad design. Bad animation. Bad script. And characters taken from a shabby fan art. An insult to Dragon Ball lovers but a good movie for the absurd new society they are creating. The only good thing about the film is the flashbacks.of the classic sagas....",garbage bent destroying good world first star wars came marvel dragon balls turn great shame star good score deserves zero bad design bad animation bad script characters taken shabby fan art insult dragon ball lovers good movie absurd new society creating good thing film flashbacksof classic sagasa garbage bent destroying good world first star wars came marvel dragon balls turn great shame star good score deserves zero bad design bad animation bad script characters taken shabby fan art insult dragon ball lovers good movie absurd new society creating good thing film flashbacksof classic sagas
141,The cg sucks and the whole theater I was in knew it. There was a few groans at the weird looking moments throughout the theatre. The smallest little fight for the final battle that left everyone like that's it? The flashbacks look sooo much better then the actual character style. Probably 3 cool moments in the whole movie. First half of the movie is just a slice of life with nothing really happening.,cg sucks whole theater knew groans weird looking moments throughout theatre smallest little fight final battle left everyone like thats flashbacks look sooo much better actual character style probably cool moments whole movie first half movie slice life nothing really happening
142,"One of the worst movies I have ever seen. I have grown up watching Dragon Ball Z and its movies from the age of 4, and can confidently say this is the worst DBZ movie by far. It isn't even DBZ anymore, just some cringe movie the directors made and put a DBZ sticker on. I can't even begin to say all of the flaws in this movie. Normally I'd look past cringey scenes/plot and a badly written script if the animation was solid and the fights were good, but even both of those were terrible. I went into this movie with extremely low expectations after seeing the terrible trailer, but the directors still managed to surprise me with how bad it was. Whoever thinks this is a solid DBZ movie is not a true Dragon Ball fan.",one worst movies ever seen grown watching dragon ball z movies age confidently say worst dbz movie far isnt even dbz anymore cringe movie directors made put dbz sticker cant even begin say flaws movie normally id look past cringey scenesplot badly written script animation solid fights good even terrible went movie extremely low expectations seeing terrible trailer directors still managed surprise bad whoever thinks solid dbz movie true dragon ball fan
143,"The Dragon Ball Super story continues with its steady reboot of the anime that started it all. Super Hero adds a creative superhero theme, portrays the story from a much needed different perspective and like its predecessor (Dragon Ball Super: Broly), offers a new modern animation style. While the return of the classic Red Ribbon Army was welcomed, Dragon Ball Super continues its trend of relying on old, weaker versions of villains. Super Hero also carries on Super's recent disruption of the power scales in the Dragon Ball Universe.I enjoyed the new spin of the superhero theme in the film. A smart creative choice by the writers; most likely capitalising on the MCU wave and bringing it into the anime realm. It also added a fun and comedic flair to the film which may remind fans of the iconic, Great Saiyaman!I'm glad they chose to tell the story from Piccolo's perspective rather than Goku and Vegeta; I am growing tired of the show's reliance on Goku to save the day. Therefore, I am pleased to see they are trying to bring other beloved characters into the foreground who can have an actual impact when they take on the ""final boss"" in a story arc. The show's creators are also finally becoming aware that they need to bring back Gohan!When I first saw the trailer for the film, I was very concerned about the new CGI animation approach because it looked very clunky and plastic. However, I can say that the animation looked fresh and smooth. The CGI actually enhanced the colour and vibrancy during the action sequences; each fight involving energy blasts looked like an explosion of colour. Despite that, I am still hoping that bring back the ""comic-book style animation"" from the recent Broly film.As expected from a Dragon Ball Super film, the action was great. There was a great combination of hand to hand combat and energy attacks.The Dragon Ball series has progressed so much since the Red Ribbon army so it was a pleasant surprise to see them making a return. I did not enjoy the return of the genetically engineered, monstrous version of Cell. It does so much disservice to Cell and the unique personality he had. Furthermore, they pulled his similar strategy in the film, Dragon Ball Z: Bio-Broly and that was not well received by fans.Super Hero also continues to blur Dragon Ball Super's power scale. They made Piccolo more powerful, yet at the same time he hardly made a difference in the combat sequences. Goten and Trunks also make an appearance but appear weaker than ever.Overall, Dragon Ball Super: Super Hero was a fun film and still keeps the spirit of the anime that started it all, alive.",dragon ball super story continues steady reboot anime started super hero adds creative superhero theme portrays story much needed different perspective like predecessor dragon ball super broly offers new modern animation style return classic red ribbon army welcomed dragon ball super continues trend relying old weaker versions villains super hero also carries supers recent disruption power scales dragon ball universei enjoyed new spin superhero theme film smart creative choice writers likely capitalising mcu wave bringing anime realm also added fun comedic flair film may remind fans iconic great saiyamanim glad chose tell story piccolos perspective rather goku vegeta growing tired shows reliance goku save day therefore pleased see trying bring beloved characters foreground actual impact take final boss story arc shows creators also finally becoming aware need bring back gohanwhen first saw trailer film concerned new cgi animation approach looked clunky plastic however say animation looked fresh smooth cgi actually enhanced colour vibrancy action sequences fight involving energy blasts looked like explosion colour despite still hoping bring back comicbook style animation recent broly filmas expected dragon ball super film action great great combination hand hand combat energy attacksthe dragon ball series progressed much since red ribbon army pleasant surprise see making return enjoy return genetically engineered monstrous version cell much disservice cell unique personality furthermore pulled similar strategy film dragon ball z biobroly well received fanssuper hero also continues blur dragon ball supers power scale made piccolo powerful yet time hardly made difference combat sequences goten trunks also make appearance appear weaker everoverall dragon ball super super hero fun film still keeps spirit anime started alive
144,"I am a DBZ/ DBS fan boy and so I do have a little bias and will praise the move slightly better than if I wasn't a fan. So lets get started from best to worst.The animation was amazing. I thought some scenes were so beautiful and vibrant. At first i was taken off by the drastic change in animation, eventually started to appreciate the well rendered details and richness of all the colors. I still prefer the 2d art and i truly don't want this to become the norm but it definitely was a nice experimental take which it should stay that way.Piccolo transformation was cool. I liked it. Yes, it could of been better and maybe somewhat more creative but for what it is, it works and was well needed.You finally see pan and more amazingly, goten and trunks grow up.Gohan's transformation looks sick, but thats all. Where they really dropped the ball and hurt themselves is Gohan didn't really fight or have any real significant screen time in his new transformation. If Gohan fought more it would have redeemed a lot of the negatives of this movie.The action is general was not enough. Don't get me wrong, they had a good amount of action in it but not enough esp to dbz/ dbs standards. Again, only if they showed gohan in his new transformation fight more would have made up for this and would have probably made the move much better in dbz/ super standards.The plot was so boring and uncreative. I know this is dbz and super we are talking about, not known for having the most amazing story or plot except for some rare instances but even for dbz and super standards this was lacking in anything close to a good story.All in all, I give it a 6 purely due to gohan and piccolo desperately needing power ups to stay relevant and fill that gap in power between vegeta and goku. Finally, seeing trunk and goten grow up disappointedly but hey they still aged, finally. I also kind of like what they are doing with pan.",dbz dbs fan boy little bias praise move slightly better wasnt fan lets get started best worstthe animation amazing thought scenes beautiful vibrant first taken drastic change animation eventually started appreciate well rendered details richness colors still prefer art truly dont want become norm definitely nice experimental take stay waypiccolo transformation cool liked yes could better maybe somewhat creative works well neededyou finally see pan amazingly goten trunks grow upgohans transformation looks sick thats really dropped ball hurt gohan didnt really fight real significant screen time new transformation gohan fought would redeemed lot negatives moviethe action general enough dont get wrong good amount action enough esp dbz dbs standards showed gohan new transformation fight would made would probably made move much better dbz super standardsthe plot boring uncreative know dbz super talking known amazing story plot except rare instances even dbz super standards lacking anything close good storyall give purely due gohan piccolo desperately needing power ups stay relevant fill gap power vegeta goku finally seeing trunk goten grow disappointedly hey still aged finally also kind like pan
145,"PROS:-
1. Good Fights
2. Classic Animation
3. Amazing FormsCONS:-
1. Cell Potential Wasted
2. Poor StoryThis movie had alot of potential and could have been much better if more attention was given towards story and it's villain. Overall a good popcorn flick and fun to watch with your family.",pros good fights classic animation amazing formscons cell potential wasted poor storythis movie alot potential could much better attention given towards story villain overall good popcorn flick fun watch family
146,"This movie had potential but the storyline was not good at all. The new animations and fighting was pretty weird at first but then I got used to ir. I really wannted to like this movie and I had high hopes, but I was definitely disappointed. Dragon Ball Super Broly is wayyy better by a mileee. I hope in the future they dont continue making films like this. It was really that bad lol. I would not recommend it. If you're a die hard fan like me and curious about the movie, just wait until its free or stream it somewhere. Its not worth the money.I'm going to give it a 5 because they were some parts thats were decent, like some fighting scenarios but the storyline was pretty bad.",movie potential storyline good new animations fighting pretty weird first got used ir really wannted like movie high hopes definitely disappointed dragon ball super broly wayyy better mileee hope future dont continue making films like really bad lol would recommend youre die hard fan like curious movie wait free stream somewhere worth moneyim going give parts thats decent like fighting scenarios storyline pretty bad
147,"I really enjoyed this movie from beginning to end. Overall, what was the least satisfying in those movie were the fights. The story was really great and the focus on my favorite character was the cherry on top of the cake. What about 3D ? Some moments are really beautiful even though I really prefer « drawn » animations.What else to say ? The heroes are fighting for their life in a fight with real stakes. For once, Goku, Végéta, Whis or Beerus are not here to help and the heroes do their best to defend themselves and earth against stronger opponents. Using their mind and various strategies to find solutions.Most probably one of the best DB movie ever.",really enjoyed movie beginning end overall least satisfying movie fights story really great focus favorite character cherry top cake moments really beautiful even though really prefer « drawn » animationswhat else say heroes fighting life fight real stakes goku végéta whis beerus help heroes best defend earth stronger opponents using mind various strategies find solutionsmost probably one best db movie ever
148,"First of all the new style, as a big dbz fan it's a pretty big change, but it's done good.After a few minutes you get used to it.And later on when the fighting starts you know why it's even better then the old style.The story is good not spectacular but pretty fun.Also a couple of new character are introduced and they have a nice fun story.Yes it's fun, and a lot better then some of the older movies.And with some new characters I think they even can start a new series.I can't wait for that.Very enjoyable.",first new style big dbz fan pretty big change done goodafter minutes get used itand later fighting starts know even better old stylethe story good spectacular pretty funalso couple new character introduced nice fun storyyes fun lot better older moviesand new characters think even start new seriesi cant wait thatvery enjoyable
149,"Honestly a Great Movie for DBZ Fans , i Love the Original 2D art Style yet The new Hybrid Cgi Art Style Remains entertaining & feels well utilized its honestly one of my new Favorite's & Can't Wait to see what Dragon ball has to offer in the next upcoming movies. Plus i'm a huge Piccolo & Gohan fan so its good to see Them as main characters in this one. Fun, Entertaining, Great Fight scene's & good story.",honestly great movie dbz fans love original art style yet new hybrid cgi art style remains entertaining feels well utilized honestly one new favorites cant wait see dragon ball offer next upcoming movies plus im huge piccolo gohan fan good see main characters one fun entertaining great fight scenes good story
150,"The great thing about this movie is that you can feel the true spirit of Dragon Ball. By now we all know that Goku and Vegeta are super strong and unsurpassable and that's exactly why giving space to the other characters was such a good gimmick. Until the end there was no certainty whether Gohan and the others would be able to make it on their own or whether Goku, Vegeta and Broly would step in. Also, it is very appreciable that Piccolo, out of instinct, did not ask the Dragon to defeat the antagonists for him or even take Goku and Vegeta to planet earth. A choice based perhaps on arrogance, pride, or simply on not relying 100% on the dragon and also relying on his own strength (in line with the lecture given to Gohan), a solution that in the end gave depth to the plot and a chance for powerups to our favourite Namekian and the missed main protagonist: Gohan. It's also a great idea to use the Makankosappo as the final attack instead of the Kamehameha. Firstly, it is the perfect technique to defeat Cell as it is a high-precision and super-effective blow to destroy the villain's regenerating core. Secondly, it represents Gohan's great connection with Piccolo, just as the Father Son Kamehameha in DBZ (against Perfect Cell) highlights the connection with his father Goku.The difference is that this time Gohan, in addition to being more mature, is a father himself and this gives greater importance to the bond with Piccolo, who was actually much more present than Goku as a parental figure, not only for Gohan, but also for little Pan. Overall it's a very successful and coherent film.Highly recommended and a deserved 8/10 stars.",great thing movie feel true spirit dragon ball know goku vegeta super strong unsurpassable thats exactly giving space characters good gimmick end certainty whether gohan others would able make whether goku vegeta broly would step also appreciable piccolo instinct ask dragon defeat antagonists even take goku vegeta planet earth choice based perhaps arrogance pride simply relying dragon also relying strength line lecture given gohan solution end gave depth plot chance powerups favourite namekian missed main protagonist gohan also great idea use makankosappo final attack instead kamehameha firstly perfect technique defeat cell highprecision supereffective blow destroy villains regenerating core secondly represents gohans great connection piccolo father son kamehameha dbz perfect cell highlights connection father gokuthe difference time gohan addition mature father gives greater importance bond piccolo actually much present goku parental figure gohan also little pan overall successful coherent filmhighly recommended deserved stars
151,"Nice just nice what the fans has been waiting for a dig in into Gohan
Since dbz we have been hearing about gohans hidden power thought that ended in his elder Kai form but this is just incredible he looks way cooler than his previous forms and way to go sheron giving piccolo a bonus like that like literally would could imagine it was just a bonus but it still trembled at the feets over the of the overwhelming cell max only dbs knows what would have happened if the that guy had his way with that blast
But this all means dbs is climbing into a whole new level we don't only need Goku nor Vegeta anymore
Thanks Akira for this wonderful although you were stingy with showing broly off less 😂",nice nice fans waiting dig gohan since dbz hearing gohans hidden power thought ended elder kai form incredible looks way cooler previous forms way go sheron giving piccolo bonus like like literally would could imagine bonus still trembled feets overwhelming cell max dbs knows would happened guy way blast means dbs climbing whole new level dont need goku vegeta anymore thanks akira wonderful although stingy showing broly less 😂
152,"I've seen the movie on cinema, and me laugh so much and like the humor on this movie! It's very well done! The graphics and cgi with a mix of 2D and 3D it's very very nice!This movie showed that they care about other characters besides goku and vegeta! I love they tell much more of the life of other characters and the new ones , I really love that they create new relations on some characters and other ones from past movies.I think it's a movie that is very good too watch with friends and family ! It's a time very well spent.It should be more specific in some things about the story behind and explain better some terms at the end. But in resume and liked very much the movie.",ive seen movie cinema laugh much like humor movie well done graphics cgi mix nicethis movie showed care characters besides goku vegeta love tell much life characters new ones really love create new relations characters ones past moviesi think movie good watch friends family time well spentit specific things story behind explain better terms end resume liked much movie
153,"Otherwise, a decent anime movie with enjoyable art styles. It will give you that much needed Dragonball fix if you are a fan.It's a shame how many film makers do not take the music seriously enough though. It's surprising here because the Dragonball Super series had pretty good music.",otherwise decent anime movie enjoyable art styles give much needed dragonball fix fanits shame many film makers take music seriously enough though surprising dragonball super series pretty good music
154,"Hey it's me, a DB fan! (Did you get it? Lol) Dragon Ball fan for 23 YEARS. I've never reviewed a movie of any type publicly. I couldn't help it with this one. If you're a true fan go and enjoy the fact that it's from the DB Universe which should lead into a continuation of the saga. This felt nothing more than a short bridge between the previous saga and the next to come. Just know that they dropped the ball with this one. ALL THE DRAGONBALLS...ALL OF THEM. Once again...go watch it and honor that they are just trying to keep our love for DB alive or just get our money lol.I'm only giving this a 5 because of Gohan's POSSIBLE future.",hey db fan get lol dragon ball fan years ive never reviewed movie type publicly couldnt help one youre true fan go enjoy fact db universe lead continuation saga felt nothing short bridge previous saga next come know dropped ball one dragonballsall againgo watch honor trying keep love db alive get money lolim giving gohans possible future
155,"The entire movie looked like Video game art from Budokai Tenkaichi cut scenes. The art style was completely different than the original Dragon Ball Super series. It was incredibly disappointing and definitely ruined any enjoyment I had watching the movie.Gohans transformation was incredibly Anticlimactic and boring, and absolutely no back story, he just randomly transforms from being far weaker than he was in the Tournament of Power... Again, the animation of the characters was so off it looked like fan art from photoshop.Lastly is the creation of Cell Max. This was one of the worst parts of the movie, being that they claimed he was far superior to the original Cell. But he could not talk, he didn't heal automatically, or regenerate, and he was unrealistically large like a giant. No back story to how they improved him from the original (did they get cells from other aliens that visit the planet like Beerus, or Whis etc?) They should have definitely kept him closer to the original Perfect Cell but more powerful and intelligent and change his appearance slightly. Having Wings was pointless as pretty much everyone can fly with energy.. he could have powered up to fly away instead of using his wings..Great Plot though, had a good story too it. Just incredibly disappointing designs and lack of information.",entire movie looked like video game art budokai tenkaichi cut scenes art style completely different original dragon ball super series incredibly disappointing definitely ruined enjoyment watching moviegohans transformation incredibly anticlimactic boring absolutely back story randomly transforms far weaker tournament power animation characters looked like fan art photoshoplastly creation cell max one worst parts movie claimed far superior original cell could talk didnt heal automatically regenerate unrealistically large like giant back story improved original get cells aliens visit planet like beerus whis etc definitely kept closer original perfect cell powerful intelligent change appearance slightly wings pointless pretty much everyone fly energy could powered fly away instead using wingsgreat plot though good story incredibly disappointing designs lack information
156,"This movie became one of my favorites movies. I love what piccolo does to solve the problem and how he interacts with gohan's family friendly as if they are family. It's lovely. I really enjoyed watching Goku, Vegeta and Broly training together. Gohan defeats Cell Max with the Special Beam Cannon is the most exciting moment in this movie. Moreover, I really like the homage Gohan once turned Super Saiyan 2. However, Cell Max should have had one more transformation. He appears to be just a monster who goes on a rampage with no-brain.",movie became one favorites movies love piccolo solve problem interacts gohans family friendly family lovely really enjoyed watching goku vegeta broly training together gohan defeats cell max special beam cannon exciting moment movie moreover really like homage gohan turned super saiyan however cell max one transformation appears monster goes rampage nobrain
157,"I'm not a Dragon Ball fan, the only times I've watched it was back in childhood, when DB and DBZ were streamed on TV. So it's needless to say, that I went into it clueless with some very old and general knowledge of the series, thinking it's gonna be a waste of my time. But to my surprise I genuinely enjoyed the movie. It was really fun and lighthearted story, that casual (in this series) like me, would like. I could understand why some fans of the series might hate it as it's just a filler and doesn't really feature main characters that much or add some depth to the story and so on. Does the story have some deeper meaning? No. Does it rely on Dragon Ball on Dragon Ball series' jokes? Yes. But it's the nostalgia and some Dragon Ball well known shticks, that made whole theater burst out laughing several times during the movie. This self-awarness and campiness is what really sold me on it (also Piccolo and his big titties being main protagonist(-s), honestly, I remember liking Piccolo as a kid and this movie brought back that fondness, but in a slightly different way). Didn't mind the 3d animation, just in faster paced action scenes did it bother me a bit with cgi being too visible (if that makes sense). The color palette for the movie was pretty too. Overall an enjoyable, fun and easy watch.",im dragon ball fan times ive watched back childhood db dbz streamed tv needless say went clueless old general knowledge series thinking gonna waste time surprise genuinely enjoyed movie really fun lighthearted story casual series like would like could understand fans series might hate filler doesnt really feature main characters much add depth story story deeper meaning rely dragon ball dragon ball series jokes yes nostalgia dragon ball well known shticks made whole theater burst laughing several times movie selfawarness campiness really sold also piccolo big titties main protagonists honestly remember liking piccolo kid movie brought back fondness slightly different way didnt mind animation faster paced action scenes bother bit cgi visible makes sense color palette movie pretty overall enjoyable fun easy watch
158,"To be honest, at first I was really concerned about the CGI-Animation. Since DBS Broly looked so great with the shintani art style, It was really sad to hear this movie would not get the same treatment.After I saw the movie, I have to say: This is a really great Dragon Ball Movie and I am very happy with it. The animations are really good, the CGI looks really great. The story- althought not being the greatest- made sense and was different. Even though Goku and Vegeta did not play an important role in the movie, It was really fun to see Piccolo and Gohan in the main character role. The fights were amazing, and the movie had a great climax with Beast Gohan beating Cell Max. The only negative point would be the short period of time we saw Beast Gohan. But at the end of the day, It is a movie so the amount of time it has is limited.Overall a great movie.",honest first really concerned cgianimation since dbs broly looked great shintani art style really sad hear movie would get treatmentafter saw movie say really great dragon ball movie happy animations really good cgi looks really great story althought greatest made sense different even though goku vegeta play important role movie really fun see piccolo gohan main character role fights amazing movie great climax beast gohan beating cell max negative point would short period time saw beast gohan end day movie amount time limitedoverall great movie
159,"Absolutely loved it, grew up watching dragon ball and loved Gohan more than anyone. This movie showed it why he is the best and it's breaking records right now. I just hope they make a series again just like dragon ball super because I can't get over it and want to see more dragon ball.",absolutely loved grew watching dragon ball loved gohan anyone movie showed best breaking records right hope make series like dragon ball super cant get want see dragon ball
160,"Dragon Ball Super: Super Hero is a pakka anime action packed entertainment from Akira Toriyama. The animation, well-chorographed larger-than-life action scenes are worthy watch for every DBZ fans and newcomers. The story is actually simple which details about an evil organization trying to exact revenge against Super Saiyan by making the robot creator believe that the Saiyans are bad people. Gohan excels in action sequences and emotions of the father. Piccolo as a teacher and former god is superb. The Gotanks in the battlefield and some of comedy scenes are hilarious. Action sequences are colorful and well made. Toei Animation should be applauded for bringing DBZ: Super Hero. The writing and editing are well-designed for this power-packed entertainer, and also the fan service is well made. Watch DBZ Super Hero from any anime website and also grab a popcorn to enjoy this summer anime entertainer with your friends and family.",dragon ball super super hero pakka anime action packed entertainment akira toriyama animation wellchorographed largerthanlife action scenes worthy watch every dbz fans newcomers story actually simple details evil organization trying exact revenge super saiyan making robot creator believe saiyans bad people gohan excels action sequences emotions father piccolo teacher former god superb gotanks battlefield comedy scenes hilarious action sequences colorful well made toei animation applauded bringing dbz super hero writing editing welldesigned powerpacked entertainer also fan service well made watch dbz super hero anime website also grab popcorn enjoy summer anime entertainer friends family
161,"The story focuses around Piccolo and Gohan, which is very refreshing, and the story develops in a satisfying way imo.I'm not saying it looked bad, but it did look worse, cheap, and unnatural. Plenty of anime uses CGI for characters, but in the good ones you don't notice (unlimited bladeworks for example). You definitely notice in this one. With drawn characters, artists are able to stretch things, add motion, and produce art that can better display movement. But the 3D makes the characters look stiff, lifeless, and like they're made of plastic. It honestly looks like a video game, and that's pretty offensive because this isn't a new series, it has a preexisting art style and they changed it, so of course that's an issue. I just don't think 3D animators are very talented, and I want them to stick to video games and Saturday morning Disney shows.",story focuses around piccolo gohan refreshing story develops satisfying way imoim saying looked bad look worse cheap unnatural plenty anime uses cgi characters good ones dont notice unlimited bladeworks example definitely notice one drawn characters artists able stretch things add motion produce art better display movement makes characters look stiff lifeless like theyre made plastic honestly looks like video game thats pretty offensive isnt new series preexisting art style changed course thats issue dont think animators talented want stick video games saturday morning disney shows
162,Thik so this movie is good. So please click on it and subscribe to our attention that to you in advance for taking care to tu story ko bhi nhi h tuje salam sir please click here for a while to h hi to bol rhi hu tu hi bta do you want it for taking the massage therapy.,thik movie good please click subscribe attention advance taking care tu story ko bhi nhi h tuje salam sir please click h hi bol rhi hu tu hi bta want taking massage therapy
163,Horrible storyline with even worse transformation. Nothing is original. They basically gave baby vegeta's look to gohan and turned cell into bio broly.,horrible storyline even worse transformation nothing original basically gave baby vegetas look gohan turned cell bio broly
164,"This is one of the few dragon ball movies that actually have story to follow and not just 10 minutes of text+ 1 hour of punches (which is what most of the people want anyway). It has great visuals even tho i was skeptical because of the cgi, i was gladly wrong.It makes sense that they could have been able to recreate Cell, since RRA were the only ones with the data from Dr Gero and his projects.Also love the fact that we can see how things developt when there's no Goku or Vegeta around to save the day.It has a good amount of fan service (Gohan Blanco), a new form for a fan favorite character (Piccolo), and the enemys have a motivation, (not like you, 90's Broly). Overall a great Dragon Ball movie, probably a top 5.",one dragon ball movies actually story follow minutes text hour punches people want anyway great visuals even tho skeptical cgi gladly wrongit makes sense could able recreate cell since rra ones data dr gero projectsalso love fact see things developt theres goku vegeta around save dayit good amount fan service gohan blanco new form fan favorite character piccolo enemys motivation like broly overall great dragon ball movie probably top
165,"As A Dragon Ball Fan From India It Was Delight To Watch It In Theatre After So Many Years And As Toriyama's Statements That Gohan Can Be Powerful If He Wanted To, This Time We Saw It. Goku & Vegeta Don't Get Much Time In This Movie It's Properly Based On Piccolo & Gohan. Plot Of Movie Is 100% Dragon Ball Style Action Filled With Situational Comedy But As Run Time Is Less Movie Lacks In Properly Setting The Plot. Also The Animation Style That Dragon Ball Used Is Pretty Unique This Time And It Should Be Given A Chance Watching Such New Animation Style In Theatres Worked For Me But It Varies For Everyone. Overall You Should Watch It For Sure Cause Dragon Ball Has The Best Transformations In Anime And Watching Those Transformations In Theatres Is An Awesome Experience.",dragon ball fan india delight watch theatre many years toriyamas statements gohan powerful wanted time saw goku vegeta dont get much time movie properly based piccolo gohan plot movie dragon ball style action filled situational comedy run time less movie lacks properly setting plot also animation style dragon ball used pretty unique time given chance watching new animation style theatres worked varies everyone overall watch sure cause dragon ball best transformations anime watching transformations theatres awesome experience
166,Been a loyal fan of the dragon ball franchise for 25+ years and this film really reinforced what my feelings have been for the last couple years.I enjoyed the Latest Broly film and there was some good parts of dragon ball super but on the whole they have ruined the franchise through making it seems like the audience they are aiming for are very young children? If you compare this latest film with dragon ball Z it really is sad to see how much it has regressed. I was sat in the cinema and it was actually to the point where it was painful it was that bad! No wonder fan made dragon ball anime on YT is getting removed when it is so much better than the rubbish they seem to be producing now!The transformations in this particular film make absolute no sense and the animation imo is shockingly bad. This was the GOAT programme but now the likes of demon slayer and AOT is leaving dragon ball for dust!I cannot understand how people who are life long dragon ball fans can rate this film so highly? I never write reviews but I was that disappointed I felt I had to!,loyal fan dragon ball franchise years film really reinforced feelings last couple yearsi enjoyed latest broly film good parts dragon ball super whole ruined franchise making seems like audience aiming young children compare latest film dragon ball z really sad see much regressed sat cinema actually point painful bad wonder fan made dragon ball anime yt getting removed much better rubbish seem producing nowthe transformations particular film make absolute sense animation imo shockingly bad goat programme likes demon slayer aot leaving dragon ball dusti cannot understand people life long dragon ball fans rate film highly never write reviews disappointed felt
167,First of all the story is really just a mix of android/cell saga and bio broly movie. Which would have been ok as DB movies never have stories imho. Its more about the villain and cool action.And this is where the problems begin. That cell Monster? Idk I think it sucked. Piccolo is really the mvp of this movie. Spy action. Clever moves. Wishes from shenron. Tacniques he didnt use since classic DB. Its all there and I loved it. His new form im a little torn. I think the fact he finally gets simething is awesome. Well deserved screentime here.Gohan tho? Honestly the movie could have been a 8 or 9 for me if gohan was just completely not in it. Its so annoying he just transforms into something not even very special in the end and blasts the big bad dead. With piccolos move that he never used before. Stupid. Devalued piccolos power up big time and really destroyed the whole movie. At least for me.,first story really mix androidcell saga bio broly movie would ok db movies never stories imho villain cool actionand problems begin cell monster idk think sucked piccolo really mvp movie spy action clever moves wishes shenron tacniques didnt use since classic db loved new form im little torn think fact finally gets simething awesome well deserved screentime heregohan tho honestly movie could gohan completely annoying transforms something even special end blasts big bad dead piccolos move never used stupid devalued piccolos power big time really destroyed whole movie least
168,"A great addition to Super if you're a casual DBZ/S fan, and a must-watch if you're a Piccolo or Gohan fan! Man, did it feel refreshing to see them take the spotlight! Its issues mostly lie with pacing and way too much Red Ribbon backstory clogging up the run time, the worst offender being Toei missing a perfect opportunity to reprise Great Saiyaman, ESPECIALLY when ""superhero"" is its namesake!The comedy was on-point and had me laughing at every other line! Pan was adorable and the Gammas were love at first sight; they stole the second act and had the best fight in the movie. The CG is well-done and and really takes advantage of the cinematography and fighting choreography. I wouldn't put it in my Top 5 DBZ/S movies, but it has a place in my Top 10 for a DBZ/S marathon.",great addition super youre casual dbzs fan mustwatch youre piccolo gohan fan man feel refreshing see take spotlight issues mostly lie pacing way much red ribbon backstory clogging run time worst offender toei missing perfect opportunity reprise great saiyaman especially superhero namesakethe comedy onpoint laughing every line pan adorable gammas love first sight stole second act best fight movie cg welldone really takes advantage cinematography fighting choreography wouldnt put top dbzs movies place top dbzs marathon
169,As title states. Highly disappointed in this and I've tried every single outlet short of Disney plus. If anybody has the link and is capable of sharing it with me that would be great. I just want to watch the movie but I like in Canada and that apparently makes me ineligible to watch the movie. It makes zero sense also that I have to write 600 words just to make this complaint. North America needs to regulate its viewing licenses better and have a proper control over who may and who may not view or purchase content. 1/10 and that's going to stay that way. How absurd is it that this far passed release I still can't watch it in Canada.,title states highly disappointed ive tried every single outlet short disney plus anybody link capable sharing would great want watch movie like canada apparently makes ineligible watch movie makes zero sense also write words make complaint north america needs regulate viewing licenses better proper control may may view purchase content thats going stay way absurd far passed release still cant watch canada
170,"This movie was very bad, Dragon ball characters have always been characterized by showing their personality, in this movie the villain doesn't even say a word, he has no personality.Some people who have always been in the story lose their essence, for example Bulma leaves aside the technology for aesthetic things, as well as Pikoro and his change of attitude and tolerance towards the villain.For the creation of a Cell Max should have given more details of its operation, origin, reason for creation and also seems a little out of the story, as Trunks and Crilin finish with the laboratory and destroy everything related to the creation of cell, only take the plans of Android 17 and 18, so it was almost impossible to get all that information.I didn't like it, it's a movie made for 6-9 year old kids who don't need to know the story and laugh at simple jokes.",movie bad dragon ball characters always characterized showing personality movie villain doesnt even say word personalitysome people always story lose essence example bulma leaves aside technology aesthetic things well pikoro change attitude tolerance towards villainfor creation cell max given details operation origin reason creation also seems little story trunks crilin finish laboratory destroy everything related creation cell take plans android almost impossible get informationi didnt like movie made year old kids dont need know story laugh simple jokes
